pool_identifier,pool_id,pool_name,active_stake,active_pledge,fixed_cost,margin,saturation,lifetime_luck,recent_luck,lifetime_roa,recent_roa
MIDNIGHT DRAGONS,pool1pv4hhvy8dkvllr706q0lpyu9py6lcf6zddl4wlynwx3cglxajmg,MIDNIGHT DRAGONS,159180974696,10746678299,170000000,0,0.0021,0.8014002937189112,0,1.2368639816536648,0
Mithril ▫ 0% fee,pool17am8pt0vu7zp8du7edlnz7x9sq4pln22rsn802gkr062vtp6fdp,Mithril ▫ 0% fee,151613903619,20990662526,170000000,0,0.002,1.0178635132501017,0.8859049824817894,1.4689262343226832,0.9389965565635364
Politikoz,pool1psr42v6rvv3raeqsg9ru2zy5dp4cchlde8hw9xthrpstx5wz7wk,Politikoz,155841082931,1148289538,170000000,0,0.002,1.0015500372466508,0,2.058659556379539,0
Dead Rabbit Resurrection Society,pool1epqdygzumryx7w9kk5l76gfjsvzuesmeh3u3tfjmmdsw65ja7k3,Dead Rabbit Resurrection Society,153815695746,1341327048,170000000,0.01,0.002,0.809160129060245,0.7078397401955531,1.6675700447685862,0.9053156175978104
OMNI,pool1fl0gdfcmzg4jf3hw839epdteuazm23nff44vddap00r0sm5gvvk,OMNI,153276845081,43041158838,180000000,0.04,0.002,0.6169566667200385,0.19393821532029645,0.7118373072626548,1.173612863941697
RenewPool,pool12kdg7dmdfh0t9hmy43pvl38ftu5dvppyn86wgkc4jq8557xkyz7,RenewPool,153210767700,38113046421,170000000,0,0.002,0.9385016115853364,1.2852025687884479,1.7264422474818029,1.372669292563347
Super Nova,pool1v99msed3jqh4fd2qyzdn0t2qfmh3mv2cnfweatl85mdhz6l0ewc,Super Nova,152843327391,553526273,340000000,0,0.002,0.9702060586550095,1.9451523978882193,3.2092430714690665,0
pool1axeed9wqmyvm8ttgdkpazx5dr0e6ezhucnzarpua0zpdg8ycqwl,pool1axeed9wqmyvm8ttgdkpazx5dr0e6ezhucnzarpua0zpdg8ycqwl,,150990903879,100496838386,340000000,0.03,0.002,0,0,0,0
FragMint.gg: The Spatial Gaming Club,pool1jpezycd8q3l6a255dv8wt7vpt4aay8llqakdn7vkum5swes4hu3,FragMint.gg: The Spatial Gaming Club,150941501890,7354757020,340000000,0.05,0.002,0.7762711833438303,0,3.409206688521211,0
XRAY | Network,pool16erldmmx5nvrwncujtp6lxs9tmvgxcpthd600pe6axm5z3p6522,XRAY | Network,150579998006,2480154,340000000,0.01,0.002,0.7495418782320228,0.8218483139307092,0.5500569555062848,0
ELMPI📶,pool104ylwjrxvrp87r7769d6g6agu0ydxsn6hgmqjdsrf47e6j2ek46,ELMPI📶,148721070930,25449585535,170000000,0,0.0019,0.9381421901895345,2.0090514132190496,1.801110475778162,2.1344191269251467
LakeCardano,pool1a9xyvnnfjnujzy0n2mpf4rztdwrssraw5p5f06mqlgn4s06z0nw,LakeCardano,147809079548,26608907137,170000000,0.01,0.0019,0.9534343966480291,0.68096083293926,3.164068646311392,0.7037863357193469
pool1u60gvu8qr69z4vx9wuqelxfhcuvjuxuvxyj9edf8rkmns0405ny,pool1u60gvu8qr69z4vx9wuqelxfhcuvjuxuvxyj9edf8rkmns0405ny,,145471448917,0,345000000,0.06,0.0019,0.9293605176296338,0,3.8255628011441876,0
Design an individual,pool1r6dzsz6ju52hgelstefrrel4y8fsyt8ck9qgfvvmamgns4vh7w4,Design an individual,143950466091,6064542685,170000000,0.05,0.0019,0.7152733193688957,1.3867118712943183,1.7735704620363713,1.3953884182831684
pool1fsck5keruz5n4qyes46s9rvrnxcrn8hukemgxazzlxpp6g66fzh,pool1fsck5keruz5n4qyes46s9rvrnxcrn8hukemgxazzlxpp6g66fzh,,144259481021,0,345000000,0.06,0.0019,0.9395823636297805,0,3.864436062697234,0
The Better Pool,pool18c2qgn5fv5vfhsvqjvn20j943qjaegs0dylgpsmmwz2lx03n76k,The Better Pool,143448361550,39771460,340000000,0.01,0.0019,0.5346511377341863,0,0.8787767894065664,0
ADA Plus,pool1456lrrp0a3gsgkmyx0rm8wkdmdku75tfdlu9xvpffvxmqmjkwee,ADA Plus,143100847294,48720384572,340000000,0.05,0.0019,0.8252496655510378,0.6912571081820315,2.7147194649702664,0
LGBTQ pride pool,pool1ls80gx9sen3qc7s6c7u2ajw6hk8faqanljugcg5tfukp6qscetv,LGBTQ pride pool,142365633248,962913526,340000000,0.02,0.0018,0.9145444177561339,1.395860235315634,3.288464214944396,0
Steekpoel,pool1t93hrmha847r5gqazttyg29c9fxfv778w3kc5vf4q7vu5g4ec0r,Steekpoel,141219056248,44302249497,340000000,0.01,0.0018,0.7871564636501522,0,3.692470387626553,0
pool18vyjg6jlyt2jywae7ndzv0f7xkrsexxgyhunxrlgm3zaku0327k,pool18vyjg6jlyt2jywae7ndzv0f7xkrsexxgyhunxrlgm3zaku0327k,,140793121550,0,345000000,0.06,0.0018,0.9383247062150291,0,3.875604253051546,0
Free York,pool1n2j7zmw69gf3weqp3wae234p3lykjks49c84mleqgmnmg4jht3y,Free York,139178039844,50103811902,340000000,0.01,0.0018,1.0003504250193374,0.7140929087618479,3.0680553322353816,0
POWER Stake Pool 2,pool1my7sevxtc4dfvj626q0ujqqukntfa2v0uuydq6wd8x8hvml03rn,POWER Stake Pool 2,139058869776,51648899989,340000000,0,0.0018,1.014636772760173,1.4298575465402223,2.521861613892011,0
GoKey™ Stake Pool,pool1c0p84nykx0m4yqs9pkvlgagh3nlnrn77d5zed9kv9ktljh2cjcy,GoKey™ Stake Pool,138905050368,10762675,340000000,0.99,0.0018,0.9175043575965562,0,0.027070615413411322,0
H3ART POOL,pool12d3th585ga2w593eu5zqnkahsnlczjpqxemjc0qhku7awnhvn8a,H3ART POOL,125529882690,11132285268,340000000,0,0.0018,0.307023715088112,0,0.48110822589388175,0
ADA DARKPOOL,pool1fn8mfqp4jt6097ygqrze5rjzg3y5s8fktxszqgs9mg22jvr42dx,ADA DARKPOOL,137640896238,54144356744,340000000,0.02,0.0018,0.8931879536277472,1.4476901635229393,2.9964833785195575,0
Binance Node - 4,pool177ukluyy3tq6mphkp7kfpe6ku48rs8x48le7y23quee0xqmal06,Binance Node - 4,136190181931,389987841,345000000,0.06,0.0018,1.0000721604325928,0,2.8448926649545068,0
EnigmA,pool18qzks8vdf0yu0u5ccf8aaj35q6zfutdcfgrssuvdjmgtyykr922,EnigmA,135936498489,48872694136,340000000,0.01,0.0018,0.9548112738447212,0.7285162392520774,2.9893324502423666,0
Make Cardano Journey!,pool14n6nrj7rdrcxhwlzx5kytt60pqwnzjm97nuczrpa0ucwzyx2ule,Make Cardano Journey!,135461901473,2346505833,170000000,0,0.0018,0.7646852426406748,0.7303899232302966,1.2993725836024321,0.7622555225742066
Talos Stake Pool,pool1p00qq8zftf8m2ll0r9d24fx6tq7yzxzy5teltpswl7zew5m7nqp,Talos Stake Pool,131884572613,0,340000000,0.02,0.0017,0.31147615250013466,0.26597361507916495,0.15297981232919514,0
Yuzuppy-BCG StakePool,pool1wccveh5l4gvns7egngqdd4qk27w0kxqc68jjrnnkgjxz6zwt7ws,Yuzuppy-BCG StakePool,130404788906,11452479478,340000000,0.005,0.0017,1.0355087714996665,3.8210534208654248,0.9359911898593788,1.611808787721527
pool1zxklu387uqpzpteqfk48enkuwyjvq0qawc2wvrdym540zk0yqps,pool1zxklu387uqpzpteqfk48enkuwyjvq0qawc2wvrdym540zk0yqps,,130379542594,0,345000000,0.06,0.0017,0.9040776836664048,0,3.7151441014888777,0
CDN Cardano,pool1yff3j4xqhmunrccjsdh0u9qxrws7xdqhagjx5lqktklwj67u5s3,CDN Cardano,130364041085,46831558126,340000000,0.02,0.0017,0.8546002339908934,1.5299477952658718,2.5107164401371493,0
Binance Node - 6,pool134d4ndkh0q43mykqh922k0khrrkm7rlpkj834ju6kwja6dmu2f6,Binance Node - 6,130330213471,1778854109,345000000,0.06,0.0017,0.9502083087435458,0,2.6993655511906787,0
pool1ap4k28jflxcyekms0rjp39ruuydrvwrek2ca267w8mwyvknpx87,pool1ap4k28jflxcyekms0rjp39ruuydrvwrek2ca267w8mwyvknpx87,,128053127031,124497618310,340000000,0.015,0.0017,0,0,0,0
FrogePool by FrogeWorld,pool13zdrhek6m4n947grhrm0772zt09lrm2vzkffsla25e7yq6xqjkg,FrogePool by FrogeWorld,127203407441,50503606379,340000000,0.01,0.0017,0.8749561133810276,0.7847225022270105,2.469494579462778,0
pool10ljdn3zwsh7vjkxf6t250423l5qy487x83st7m8a53jxznrkw5g,pool10ljdn3zwsh7vjkxf6t250423l5qy487x83st7m8a53jxznrkw5g,,127062598890,5020247250,340000000,0.005,0.0017,0.5199018988518901,0,2.212297936766328,0
Cardano1st,pool1sru6yhj5q0zvfyyuappgrvssxzjumjsd3ekyeslhvwmv6hmmxzn,Cardano1st,126432148131,796985699,170000000,0,0.0016,0.7910846453106449,0,1.599009041332367,0
pool18lc5x7fma0zsdwl56fa9rw97ayzc4kdue37sncrtdz2e7xfa8y6,pool18lc5x7fma0zsdwl56fa9rw97ayzc4kdue37sncrtdz2e7xfa8y6,,126315081491,1812015,170000000,0,0.0016,0,0,0,0
Raid Pools,pool1ftfgs9lp0l4l07glvemrzu86pqvxrvzsn85lc3hathlq5ddsw49,Raid Pools,125252253414,34119485702,340000000,0.01,0.0016,0.41851435451881275,0,0.7748653566795166,0
Nodeasy #2,pool12g6gfm5c4q7rzwwxdmh0xdxk07tyvujp6d9tke2m46k7q7cz7p0,Nodeasy #2,124266339594,3373193811,340000000,0.03,0.0016,0.9729014897529944,0,3.5780738278618616,0
pool10pvwz69qz468m79ysw8qjcav5z830sv4zmeprru2n4anyuxwj9l,pool10pvwz69qz468m79ysw8qjcav5z830sv4zmeprru2n4anyuxwj9l,,124124412269,0,345000000,0.06,0.0016,0.9053321082282259,0,3.731510553983726,0
Spanish Stake Pool,pool1yz3fnqnsqhqpkc2tjqn4dkws8nnr8a5kcs50g780nh0wk8tgnp2,Spanish Stake Pool,223391947528,102492219,170000000,0.02,0.0016,0.958237664423054,1.1789736697458357,2.198165180893211,0.9467506973432813
pool1m3wam7j8xjahp5mq03rfkcfcy45kevzfyekmdy74x8ghgpm5cdz,pool1m3wam7j8xjahp5mq03rfkcfcy45kevzfyekmdy74x8ghgpm5cdz,,122680092731,27712036094,340000000,0.03,0.0016,0.40088694798342805,0,1.2926373910578637,0
Andamio Pool,pool143nv3macakarny2hvg67gg00q5j2kdg6yfvcmefqmea3vnj0nex,Andamio Pool,126009744448,8650613763,170000000,0.04,0.0016,0.6509197693850617,2.115129748957497,0.938679316368122,2.2648212737106386
Meshnet,pool1y0lq6rjckxxly36gf3wdsxzjzg97mq9c90una3vfq8pu77g7zkf,Meshnet,122182751402,10000000,340000000,0,0.0016,0.9480760101757656,0,4.427631484538338,0
God BlESS You,pool1hv3yae6keeeu2y7eusejx4swd2myfkurldt7lasn2qu4xk20j8m,God BlESS You,122760575450,4951081815,300000000,0,0.0016,0.9805976970043256,3.124089742357079,3.468611804157587,0.12857208873586673
Blockchain ART Pool,pool1rhq7qyw4y2s80gstyevm6rhz2lsdsrcstawunxx5eld8csvuvlu,Blockchain ART Pool,121641339810,25041076998,340000000,0,0.0016,1.297945261950329,0,4.4937603039325245,0
Monozeros Staking,pool1glll6eskvg5f4jcep5trqcgqa8zpekfv8d8a6jrprvcwum6u5jn,Monozeros Staking,118601406911,12706515903,170000000,0,0.0015,0.6385682451017743,0.843150845940701,0.8856573008958408,0.9054873643985805
pool1u32s3ry3vjhqwhcrqz7p5u35cvzrx4tvdwydgvq6qm8720qrg0s,pool1u32s3ry3vjhqwhcrqz7p5u35cvzrx4tvdwydgvq6qm8720qrg0s,,118423871629,0,340000000,0.2,0.0015,0.9631227394866672,0,3.6031088712226245,0
Zen ADA Holdings 😌,pool1qqqq02jxq3q9j93devp9pts90ctm8w3r0rgek97ngujpjgpw46j,Zen ADA Holdings 😌,117524094708,112070783063,340000000,0.01,0.0015,1.074773775508844,0,4.628317694979502,0
Noble Stake Pool,pool1ghfmak7eu4t6f7ep8jkspt586l828z54xnxfw732yxlngtny0uh,Noble Stake Pool,116891017787,56174799440,340000000,0.008,0.0015,0.07883843777335742,0,0.17577222575120535,0
pool1sxj5qufj25ssfk83jjxp4tw2py7vfceta63p2u8ymugtga9us8t,pool1sxj5qufj25ssfk83jjxp4tw2py7vfceta63p2u8ymugtga9us8t,,115904852882,0,350000000,0,0.0015,0.7656461092102479,0,3.20043819533428,0
The Pond,pool1t0jheek3yftf0a9dgzgr2hc2wttwrcjyd5whdrek4ggcc5famre,The Pond,108198152458,59571439673,170000000,0.042,0.0015,1.2458552097089548,0,3.91187226972166,0
pool1dsqxx4ehzudlaygj5p75eptkdz3kzwcck9qrft4aq02a5vf8agf,pool1dsqxx4ehzudlaygj5p75eptkdz3kzwcck9qrft4aq02a5vf8agf,,115591781291,115590775046,340000000,0.02,0.0015,0,0,0,0
The Harbour,pool1twu4rn366744tqq9g66ruy3rete6842z7nnm4vy0q5jaqd48867,The Harbour,115530551853,28087878931,340000000,0.01,0.0015,1.0174795745913516,0,4.243382580179037,0
deepSalud Health,pool1qqqqvmpm9v2l0tkwx4dpzth3g85lapxjug2j6sucnphyqlt4fuu,deepSalud Health,113090345621,58610314271,340000000,0.0175,0.0015,0.967656654081495,0.9095663945906108,3.2163458695736225,0
Summer Night SKY pool,pool1qa2h3hha0m5he0429ym7tqvsn89nsddvn7wgkx3v8g6hsstdzc0,Summer Night SKY pool,113236612073,107100807000,790000000,0,0.0015,1.021813231121803,0,3.460497617679815,0
WINPool,pool1avrc505uzld32hjr78pxra8jtmxvwaxdttxq2zxsjearwsy0quc,WINPool,112751463570,0,340000000,0.03,0.0015,0,0,0,0
Global UK Staking Pool by the Three Lions,pool1s79cqtwk5s24lcske704ckx7k2pagn8hc95rxvy3xfda6r62pg9,Global UK Staking Pool by the Three Lions,112752193090,10012150627,340000000,0.02,0.0015,1.0171449324247557,1.7569492498296315,4.408842152315654,1.7969660560966143
African Charity Pool #2,pool1f3qeehc4htjqpwv248kf5lfaumd0e84jtze379ev3ywa2w69aam,African Charity Pool #2,112406906175,3416377,340000000,0,0.0015,0.9884455072160065,0,1.2173960094383747,0
pool10qrz84cvz95zg8saf43ruhs5ulczuuqm2d3jn6d8xkkkzgzfje7,pool10qrz84cvz95zg8saf43ruhs5ulczuuqm2d3jn6d8xkkkzgzfje7,,112074806511,88771874447,340000000,0.015,0.0015,0.585780470283965,0,2.0953906375623617,0
pool1hcg8sa642l0xeygkzvpgn3sfj5s2yeuzpws7a0gypyy7grrjcje,pool1hcg8sa642l0xeygkzvpgn3sfj5s2yeuzpws7a0gypyy7grrjcje,,110580787680,10095200000,340000000,0.02,0.0014,0.8378642802082955,0,3.4728506147918448,0
KIKONYX,pool14rs7ky0p867k0fe9mk3uug9c6w0mwlz3sllh7rpwxcqacr70s8t,KIKONYX,110503354467,110497619322,340000000,0.029,0.0014,0,0,0,0
DeepEnd,pool136903m0kag2amlga2ypcz8wnf7d552qgy5t6vz2pqlzuq2kyshy,DeepEnd,110477397068,6394403062,340000000,0.03,0.0014,0.7021657984913392,0,1.4241060466924018,0
Coudre Bros,pool1wntxmftndrsj7y4aqles8knl3nfuyj22l83jun02yyx9s962gm3,Coudre Bros,109883962112,73803037214,170000000,0.01,0.0014,0.5500502898728129,0,0.9547103301008405,0
Stop Multiple Sclerosis,pool1cdkv8070twtzhpeznc42wql8fre2edkc48watnuf2pmqcp93qjy,Stop Multiple Sclerosis,109410883045,50006869925,340000000,0.05,0.0014,0,0,0,0
Binance Node - 5,pool1e96dkrs5msjuycwz4mf0kq6fytlz0x48mnrur5ggufqkzs2a4kp,Binance Node - 5,108988049377,2104137527,345000000,0.06,0.0014,0.9572277575291764,0,2.7095688108921783,0
GOLGI Italy Pool 1,pool1al783um2muyhrpcj779y46z0qtnd0nteu0y5jt7252nl26dt0h0,GOLGI Italy Pool 1,108021514359,11656921406,340000000,0.005,0.0014,0.9200177064194146,1.8479888451522677,0.9052364618467701,0
IC-Pool1,pool1jv9pf6w2fmjqpaekyt74tjkmjxhma8wsqs8ur3dte45tqdxe3t0,IC-Pool1,107028639318,2489663719,340000000,0.03,0.0014,0.3622535948373828,0.9246994452053882,0.31536358160927785,0
The Greek Pool,pool1udt98825znk9uslz4v05gh5cd3s5e4g0cd9c4gzhcfpd2j2xm2u,The Greek Pool,106308221614,33920108104,340000000,0,0.0014,0.7822142235093692,0,1.2487113586082412,0
Everstake,pool14f58kf59ec7ymk7mm5w07advfgs6a2guur3g5zyf45uvyvl80t4,Everstake,105931427417,1496353959,400000000,0.04,0.0014,0.9269502281934331,0.9395710152791436,1.475075025664441,0
pool1grhujlggx90ln0jcnrey4adckysxdx6rqfmx9s6fnhtc2g0qym0,pool1grhujlggx90ln0jcnrey4adckysxdx6rqfmx9s6fnhtc2g0qym0,,150619327757,0,340000000,0.99,0.0014,0.09718204395450371,0,0.0041478877713385315,0
BAKON,pool1en2f7un7v3rjyhqkeg87d27nvsk5arnnva5tzx38t0lpv7hercz,BAKON,105157113546,11032591296,170000000,0.02,0.0013,0.49018656361882035,0.9506286858738089,0.6640309493419501,0
SpidarPool,pool1tnl3yxmj8848vq6meduhz9n5520a7dwsh05r5gfyvlatj87k3jl,SpidarPool,102660614057,83996187965,170000000,0.01,0.0013,0.8473981533738087,0,2.8245191638738087,0
Love Cardano,pool13p725l7vqedxvkrstaq7myguewcktjglapwls3re7wakxdv90fw,Love Cardano,101810840278,100993110335,340000000,0.015,0.0013,1.3476140314402854,0,3.495259204107765,0
Freedompool,pool18q92uyx3973u3qt64nxf8p7us58gwkytrn0c3ed2a99s5uc9usc,Freedompool,101747256080,101675061005,340000000,0.03,0.0013,0.03957218365381769,0,0.15966167535810247,0
TIPFS - Tokens for IPFS storage,pool1wlzug8x3xu6dy60pdj6mrkcpvc0fa0cjje6fzxegl4f8ua97dvw,TIPFS - Tokens for IPFS storage,101624051863,100460144794,170000000,0.03,0.0013,0.13928710360533425,0,0.18386964862495989,0
Raid Pools,pool1h0jfkyfqt729vxhq8ndxffcqn2afjhzzlwqecrvsufgu5sag0sj,Raid Pools,101531619256,64211462249,340000000,0.01,0.0013,1.0325897064417324,0.9748793779428129,2.5402146307150018,0
STKCH,pool10gtnlhevam52ynwuzua7dqgv7vje4q87q25dzzfrjgw3wwjk2xw,STKCH,101502722331,1403958260,170000000,0,0.0013,0.7348365588917741,2.944806537725489,0.910679492451089,3.141285997939988
Lord Byron,pool1e9tp0emvvg9sc4ds9h4nhwk8qpn6869qwnas2qywu9ep2reaaxe,Lord Byron,101430656817,23362205562,340000000,0.02,0.0013,0.9568729076145569,0,3.246331589781135,0
pool1nss40t2xhh7ntgp8ca73u2xd8kzyn3dgtf9jfh0y57kxul9zt82,pool1nss40t2xhh7ntgp8ca73u2xd8kzyn3dgtf9jfh0y57kxul9zt82,,101059824933,13485863066,170000000,0.01,0.0013,0.6873439113885625,0.9851384072604558,0.8796626287880408,1.0240721406710334
pool1qrp4nzmalqdgc96avaqjha9zp6mkahtzler6tvuupzlvvw786qn,pool1qrp4nzmalqdgc96avaqjha9zp6mkahtzler6tvuupzlvvw786qn,,101351191714,41342534276,340000000,0.04,0.0013,0.7083518184074188,0,1.2933927819681887,0
Dawnstar Pool,pool1f5zye57nw6nsrczkkzkpd8avayar7j48zjw5pu2e5k38ssm2yhd,Dawnstar Pool,101352865246,95427892,340000000,0.01,0.0013,0.5573465192588447,0,1.2160334173463896,0
0dd1,pool1phgu0sftpeantu8smmve8w2pa0n4jhhxekrls8h8mnyuvm8m5t8,0dd1,101332684617,54916064001,170000000,0,0.0013,1.1019536838046078,0.985496864444055,1.9105922674894624,1.0563172256821558
CryptYoLo,pool1mkw6psku0jvaw60uqleul9jxlmyt2xet3urjrgu6735ryxtga60,CryptYoLo,100565013805,16508340083,340000000,0.01,0.0013,0.5210965178119248,0,0.5259208083552014,0
pool1y4yyg9zq2000akup68w68r0m42td2h2h5cz282ua4u985nzszkv,pool1y4yyg9zq2000akup68w68r0m42td2h2h5cz282ua4u985nzszkv,,100080187162,100042430950,340000000,0.02,0.0013,1.2435139182821358,0.99239,1.180313280929001,0
pool19at4pzt6ghethuls7ehr0v5x65cg7mj0zun79eenefa074yfcz8,pool19at4pzt6ghethuls7ehr0v5x65cg7mj0zun79eenefa074yfcz8,,100007457236,93035882501,170000000,0,0.0013,0.971644208597775,0,1.617051847148733,0
Feel-Mining,pool1k65vmd0uyy0k5eylunwakd99m9j0n2hfynkxzd9472276m32p50,Feel-Mining,99691725160,147225972,345000000,0.03,0.0013,0,0,0,0
ADA TRADE POOL,pool1hxdcr4u22lytge79hr5hds39e90jsdmhafphdgnn4hlqvl4qlt7,ADA TRADE POOL,97320086777,5334012666,340000000,0.01,0.0013,0.9638176196185462,4.10233613822935,0.5315147214169963,0
MaxCardano🚀🚀0% Fees🚀🚀,pool1k5a5e3ylva34qpmwdywv7fn75wt3gzv423e9uw2vmw5rqjc2q7t,MaxCardano🚀🚀0% Fees🚀🚀,97321831667,503373352,170000000,0,0.0013,0,0,0,0
SHOP Pool,pool1wm89xjqp96t3mlun3pa5suxa3t4s5lluq239en0nxl7pcm5tprc,SHOP Pool,97115874566,1341012735,2500000000,0,0.0013,1.0379745256916506,0,4.328218129631007,0
Nova Finance,pool1tdh56dcqs0sjeq4ehfdamlnzvxkrr5zgsysnhlkphzdzwmw4nvw,Nova Finance,96501978011,1720139506,340000000,0.99,0.0013,0.9843099211111059,0,0.021719495079786606,0
Jitsu Stake Pool,pool1jkxwcqkaaacvd77rf9lrj3qsgvtktqh7cglu3awsy34h5eava4d,Jitsu Stake Pool,95437171420,10027251008,170000000,0,0.0012,11.531479898103333,4.909620249680374,17.184267747941757,7.316340110439847
CHF SWISS,pool1tf73xqv234ye2crduemjpreuu4efrdfmpna3l9dwqy2uycvee9y,CHF SWISS,92073670080,59042918006,340000000,0,0.0012,0.10175587471210179,0,0.24681432920648874,0
300,pool1v8gvy6tjp8x8wg5h4jw20p9up04lxgw0l0lgery9mz4h7h9x25n,300,88581597790,11574132,170000000,0,0.0012,1.5396292425934683,0.8743656615622438,2.2866589894250775,1.0797743176532055
Crypto Pool Party,pool1mltwh4elef39dkuuz058lgfuvx79c5wcnz3szau3arhsyq22ace,Crypto Pool Party,90732372460,6495976,345000000,0.03,0.0012,0.3633399702381676,0,0.938262127575067,0
0 % fees. Cardano Singapore Pool,pool1vfayajkdc0gw876lax5va6ygpfpsd8kz73k4y977emm3clnxlm5,0 % fees. Cardano Singapore Pool,89495185292,30091353388,340000000,0,0.0012,1.8121389115873507,1.1150712988372427,3.233159149261918,0
CELL,pool1d63tmq02tgtk7yd6g62p9h44w4xqdgz9y8jkmcrztfmmqga540m,CELL,89710792122,29362206128,340000000,0.01,0.0012,1.0067727740116008,0,1.537854403415627,0
SPO JAPAN GUILD POOL,pool1sqpksswmxpgk6yxllyq9ad4qhtnt5qyz2pv5xmz6kkt5ujrgqwf,SPO JAPAN GUILD POOL,88816347583,10478545100,340000000,0.2,0.0012,0.713169509840765,1.1544827090341434,0.323585141522494,0
pool1hr4t5a052rh773vml9pra5planumw2tjn9cg6nsrzq64jdz907s,pool1hr4t5a052rh773vml9pra5planumw2tjn9cg6nsrzq64jdz907s,,88849236744,67055986343,340000000,0,0.0012,0.7527637736774981,0,2.9347822473518987,0
TeqWyse Stake Pool,pool18xykgvvvxej2e5ap04ks72d8fdke4qsqeh30satznyrtj88634d,TeqWyse Stake Pool,88261409393,1324079465891,340000000,0,0.0011,0.926056585617139,0.15454848921669742,2.879139756381443,0
Mokum Stake Pool,pool1rtnk3j8jv0wl0qz2j8xq4h5yeh0uvw3xj738fgl6wc4scxenkgz,Mokum Stake Pool,88109229752,11238837972,340000000,0.02,0.0011,0.7813249398035864,0,1.4351766572641442,0
Paradise Staking Pool,pool1yfacynd0va3rw27tjldfz05f6hfjhfv36wwdhn3dy2hfqq00w8y,Paradise Staking Pool,87720552487,61342391373,170000000,0.01,0.0011,0.8098487628507125,1.128741933303049,2.6588943163965135,1.172245372566156
Mayo,pool1cuhcw4dhj577rzz847q5swfvrnthj2vn62hry6ljzp6g6v3ag77,Mayo,84874646357,498223288,340000000,1,0.0011,1.0716796739115215,0,0,0
Block Producer - Fluid Tokens Ambassador $FLDT,pool1k2yfr7tapqzfgdn7vq2u44225rtqxctelr6dp0xjqggrwnx9hnw,Block Producer - Fluid Tokens Ambassador $FLDT,84707230392,27027409457,340000000,0,0.0011,0.9922675540687027,2.0931370158739506,1.3801350140332473,0
Binance Node - 23,pool1lm89trd8cl36k8njlhgsemavry2jymnhddpvtk7fk7r7g4e3fep,Binance Node - 23,85193172919,28174283799,345000000,0.06,0.0011,0.9496928956759438,0.29018104848831,2.451188790312268,0.5962909581355003
1 Percent Pool #4 (v3),pool15a04yc72q4tfkwaweu86l0764urswee8c3zxperyrdq4kx8nvua,1 Percent Pool #4 (v3),83772113551,51703593155,340000000,0.01,0.0011,0.9413424044939375,1.189121530483881,4.133072491380001,0
Stake with Robot,pool1t4zp4wlastva63rqk99k7578e2h3znqdk2arhzuegz6kgj0duc8,Stake with Robot,83285092870,79072496517,340000000,0.01,0.0011,0.4049657688028638,0,0.33034820075922,0
zoomout,pool1azwa3mcez0mr7520jznl0kamr3wdun5ygzscwtjulhdy5s58vvu,zoomout,83506056267,12017087,340000000,0,0.0011,0,0,0,0
pool1arx4x8ecnxu46xrpfj88hwm25j9gcy8080szvf62a0avke556v5,pool1arx4x8ecnxu46xrpfj88hwm25j9gcy8080szvf62a0avke556v5,,83076124334,12582162931,340000000,0,0.0011,0.8778659858834397,0,0.8305243018768909,0
CryptoPool.dev,pool15dp6dchtfwml32ls8xuzu4u3xx6kjekc3kvn0enexefxj90hw3c,CryptoPool.dev,81754132596,10989265059,340000000,0.05,0.0011,0.12088136191495848,0,0.24275583541629803,0
MEGA Stake Pool,pool1x0necz9ktlnah9505f3fkdncrlepz0q2gyfp4r7pjxnq53qw5kx,MEGA Stake Pool,81727012399,35254757120,170000000,0.01,0.0011,0.9826225982965153,0,1.7434681003991412,0
XRAY | Network,pool1e6rjpsl42hsc52zc9s2awhv2df50yzw43xtc7d0vranpc9ej8uj,XRAY | Network,82463936746,1263236,340000000,0.01,0.0011,0.972709206724381,0,1.9625070113970553,0
EoK,pool12ame5t8hdltyl30npznvhn23kxnvthk82j9p7dr4uew3y92uqes,EoK,81647037503,27242686,340000000,0.01,0.0011,0.9364687640534576,0,3.988553946981784,0
Rama DeFi Bangkok,pool15676jwlm6gancffzs2jg9vf5xwzmspyktw75dl4kaucyst4qt8q,Rama DeFi Bangkok,81364565551,31625049779,335000000,1,0.0011,0.9925610868557726,0,0.29869409498716337,0
Stakepool Guru,pool1892ry20mvu6tvrmuua5gdmk7unw30w7tf8scpllpyq8w2sdwvc7,Stakepool Guru,80261981707,20013205728,170000000,0,0.001,1.0646158283811296,0,3.2416573827024644,0
Nut Pool #1,pool1vl0hlf4jecm3rk0vcc9mtpu5us2cv7hzlz396cgs8crc5df43mn,Nut Pool #1,79729845551,998510,340000000,0,0.001,0.8437546912065157,0,2.212197783220027,0
Zero Fees,pool16x5fslqfvgmsyra4vmpvuzq7p5fzeln240envdwfm2jps0j3rw2,Zero Fees,89540495364,7751493131,170000000,0,0.001,0.6528823592232124,2.236034708760168,1.1525758864945161,2.3688484377306085
Reaction,pool1v3rzrj25ak30dhuyrupkxeddttetxzh4cz9ccpjlfxuh6d85d58,Reaction,79337625927,13014029022,340000000,0,0.001,1.0390271594189708,1.3379365551613358,1.044912993988105,0
