pool_id,pool_identifier,epoch_no,epoch_stake_lovelace,pledged_lovelace,luck,delegators,block_minted,reward_member_pct
pool1687dfgyljnhamx05h6r04zdllv68exatshhd0jny4q56skc0926,Adopt_Pool,609,23070433547.0,3355463742.0,0.0,3.0,0.0,0.0
pool1687dfgyljnhamx05h6r04zdllv68exatshhd0jny4q56skc0926,Adopt_Pool,608,23070433547.0,3355463742.0,0.0,3.0,0.0,0.0
pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,615,3364519849.0,3004708164.0,0.0,2.0,0.0,0.0
pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,614,3364519849.0,3004708164.0,0.0,2.0,0.0,0.0
pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,613,3364519849.0,3004708164.0,0.0,2.0,0.0,0.0
pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,612,3364519849.0,3004708164.0,0.0,2.0,0.0,0.0
pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,610,3364519849.0,3004708164.0,0.0,2.0,0.0,0.0
pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,609,3364519849.0,3004708164.0,0.0,2.0,0.0,0.0
pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,pool1rd02pkrtvme3pd6fznltk62e4cr5ddgq5fmd080neu4mkt8r020,608,3364519849.0,3004708164.0,0.0,2.0,0.0,0.0
pool1u56s0gg8xn8uqyzefwd38napn8jmrjqaum446alm38sgj3248re,RockX Garnet,615,3361294749.0,2622798.0,0.0,2.0,0.0,0.0
pool1u56s0gg8xn8uqyzefwd38napn8jmrjqaum446alm38sgj3248re,RockX Garnet,614,3361294749.0,2622798.0,0.0,2.0,0.0,0.0
pool1u56s0gg8xn8uqyzefwd38napn8jmrjqaum446alm38sgj3248re,RockX Garnet,613,3361294749.0,2622798.0,0.0,2.0,0.0,0.0
pool1u56s0gg8xn8uqyzefwd38napn8jmrjqaum446alm38sgj3248re,RockX Garnet,612,3361294749.0,2622798.0,0.0,2.0,0.0,0.0
pool1u56s0gg8xn8uqyzefwd38napn8jmrjqaum446alm38sgj3248re,RockX Garnet,610,3361294749.0,2622798.0,0.0,2.0,0.0,0.0
pool1u56s0gg8xn8uqyzefwd38napn8jmrjqaum446alm38sgj3248re,RockX Garnet,609,3361294749.0,2622798.0,0.0,2.0,0.0,0.0
pool1u56s0gg8xn8uqyzefwd38napn8jmrjqaum446alm38sgj3248re,RockX Garnet,608,3361294749.0,2622798.0,0.0,2.0,0.0,0.0
pool1auwfzangu7s9uagapchhmac87jy3k87a3dxhp23vadtw5m5dswl,jpn24_ada_pool,615,3324707793.0,512065971.0,0.0,1.0,0.0,0.0
pool1auwfzangu7s9uagapchhmac87jy3k87a3dxhp23vadtw5m5dswl,jpn24_ada_pool,614,512065971.0,512065971.0,0.0,1.0,0.0,0.0
pool1auwfzangu7s9uagapchhmac87jy3k87a3dxhp23vadtw5m5dswl,jpn24_ada_pool,613,512065971.0,512065971.0,0.0,1.0,0.0,0.0
pool1auwfzangu7s9uagapchhmac87jy3k87a3dxhp23vadtw5m5dswl,jpn24_ada_pool,612,512065971.0,512065971.0,0.0,1.0,0.0,0.0
pool1auwfzangu7s9uagapchhmac87jy3k87a3dxhp23vadtw5m5dswl,jpn24_ada_pool,610,512065971.0,512065971.0,0.0,1.0,0.0,0.0
pool1auwfzangu7s9uagapchhmac87jy3k87a3dxhp23vadtw5m5dswl,jpn24_ada_pool,609,512065971.0,512065971.0,0.0,1.0,0.0,0.0
pool1auwfzangu7s9uagapchhmac87jy3k87a3dxhp23vadtw5m5dswl,jpn24_ada_pool,608,512065971.0,512065971.0,0.0,1.0,0.0,0.0
pool18dmncsu0wwzfnje42udk3eeld3z0zwjpjxname3lp8a9kpah28w,Cardano Boston,615,3311709780.0,401420910.0,0.0,5.0,0.0,0.0
pool18dmncsu0wwzfnje42udk3eeld3z0zwjpjxname3lp8a9kpah28w,Cardano Boston,614,3311709780.0,401420910.0,0.0,5.0,0.0,0.0
pool18dmncsu0wwzfnje42udk3eeld3z0zwjpjxname3lp8a9kpah28w,Cardano Boston,613,3311709780.0,401420910.0,0.0,6.0,0.0,0.0
pool18dmncsu0wwzfnje42udk3eeld3z0zwjpjxname3lp8a9kpah28w,Cardano Boston,612,3311709780.0,401420910.0,0.0,5.0,0.0,0.0
pool18dmncsu0wwzfnje42udk3eeld3z0zwjpjxname3lp8a9kpah28w,Cardano Boston,610,3311709780.0,401420910.0,0.0,5.0,0.0,0.0
pool18dmncsu0wwzfnje42udk3eeld3z0zwjpjxname3lp8a9kpah28w,Cardano Boston,609,3311709780.0,401420910.0,0.0,5.0,0.0,0.0
pool18dmncsu0wwzfnje42udk3eeld3z0zwjpjxname3lp8a9kpah28w,Cardano Boston,608,3311709780.0,401420910.0,0.0,5.0,0.0,0.0
pool1gmwp956mrfn5hcs7rp7nasa7xpwmx84kkkclyx48xwuh5dltmpj,oceanblue_pool,615,3268925864.0,131285137.0,0.0,5.0,0.0,0.0
pool1gmwp956mrfn5hcs7rp7nasa7xpwmx84kkkclyx48xwuh5dltmpj,oceanblue_pool,614,3268801207.0,131285137.0,0.0,4.0,0.0,0.0
pool1gmwp956mrfn5hcs7rp7nasa7xpwmx84kkkclyx48xwuh5dltmpj,oceanblue_pool,613,3268668330.0,131285137.0,0.0,4.0,0.0,0.0
pool1gmwp956mrfn5hcs7rp7nasa7xpwmx84kkkclyx48xwuh5dltmpj,oceanblue_pool,612,2871145788.0,131285137.0,0.0,4.0,0.0,0.0
pool1gmwp956mrfn5hcs7rp7nasa7xpwmx84kkkclyx48xwuh5dltmpj,oceanblue_pool,610,2871145788.0,131285137.0,0.0,4.0,0.0,0.0
pool1gmwp956mrfn5hcs7rp7nasa7xpwmx84kkkclyx48xwuh5dltmpj,oceanblue_pool,609,2871145788.0,131285137.0,0.0,4.0,0.0,0.0
pool1gmwp956mrfn5hcs7rp7nasa7xpwmx84kkkclyx48xwuh5dltmpj,oceanblue_pool,608,2871145788.0,131285137.0,0.0,4.0,0.0,0.0
pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,615,3233967812.0,750760012.0,0.0,2.0,0.0,0.0
pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,614,3233967812.0,750760012.0,0.0,2.0,0.0,0.0
pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,613,3233967812.0,750760012.0,0.0,2.0,0.0,0.0
pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,612,3233967812.0,750760012.0,0.0,2.0,0.0,0.0
pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,610,3233967812.0,750760012.0,0.0,2.0,0.0,0.0
pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,609,3232808422.0,750760012.0,0.0,2.0,0.0,0.0
pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,pool1m80jrruqnynpuqvmm5cyhxjqy2q8pnnpyu40sd02z0gkzehqxua,608,3232808422.0,750760012.0,0.0,2.0,0.0,0.0
pool188837cdkhad7w2dwk2arsldyre3tcva8aardadf4ekc0j56267t,Cardano on Wheels,615,3218739243.0,100000000.0,0.0,7.0,0.0,0.0
pool188837cdkhad7w2dwk2arsldyre3tcva8aardadf4ekc0j56267t,Cardano on Wheels,614,3218739243.0,100000000.0,0.0,7.0,0.0,0.0
pool188837cdkhad7w2dwk2arsldyre3tcva8aardadf4ekc0j56267t,Cardano on Wheels,613,3218739243.0,100000000.0,0.0,7.0,0.0,0.0
pool188837cdkhad7w2dwk2arsldyre3tcva8aardadf4ekc0j56267t,Cardano on Wheels,612,3218739243.0,100000000.0,0.0,7.0,0.0,0.0
pool188837cdkhad7w2dwk2arsldyre3tcva8aardadf4ekc0j56267t,Cardano on Wheels,610,3218739243.0,100000000.0,0.0,7.0,0.0,0.0
pool188837cdkhad7w2dwk2arsldyre3tcva8aardadf4ekc0j56267t,Cardano on Wheels,609,3218739243.0,100000000.0,0.0,7.0,0.0,0.0
pool188837cdkhad7w2dwk2arsldyre3tcva8aardadf4ekc0j56267t,Cardano on Wheels,608,3218739243.0,100000000.0,0.0,7.0,0.0,0.0
pool1mvk6eup390pja32f2r9fgeus5sr5u8l6x9ver65tf7q76t6309z,CardanoStaker,615,3209593764.0,367289456.0,0.0,2.0,0.0,0.0
pool1mvk6eup390pja32f2r9fgeus5sr5u8l6x9ver65tf7q76t6309z,CardanoStaker,614,3209593764.0,367289456.0,0.0,2.0,0.0,0.0
pool1mvk6eup390pja32f2r9fgeus5sr5u8l6x9ver65tf7q76t6309z,CardanoStaker,613,3209593764.0,367289456.0,0.0,2.0,0.0,0.0
pool1mvk6eup390pja32f2r9fgeus5sr5u8l6x9ver65tf7q76t6309z,CardanoStaker,612,3209593764.0,367289456.0,0.0,2.0,0.0,0.0
pool1mvk6eup390pja32f2r9fgeus5sr5u8l6x9ver65tf7q76t6309z,CardanoStaker,610,3209593764.0,367289456.0,0.0,2.0,0.0,0.0
pool1mvk6eup390pja32f2r9fgeus5sr5u8l6x9ver65tf7q76t6309z,CardanoStaker,609,3209593764.0,367289456.0,0.0,2.0,0.0,0.0
pool1mvk6eup390pja32f2r9fgeus5sr5u8l6x9ver65tf7q76t6309z,CardanoStaker,608,3209593764.0,367289456.0,0.0,2.0,0.0,0.0
pool1vekz9v9ntugs7g3flpg2q3au8tp7205zsyl9kh03g72s7rz5hvm,Brotein Stake,615,3167712510.0,0.0,0.0,1.0,0.0,0.0
pool1vekz9v9ntugs7g3flpg2q3au8tp7205zsyl9kh03g72s7rz5hvm,Brotein Stake,614,3167712510.0,0.0,0.0,1.0,0.0,0.0
pool1vekz9v9ntugs7g3flpg2q3au8tp7205zsyl9kh03g72s7rz5hvm,Brotein Stake,613,3167712510.0,0.0,0.0,1.0,0.0,0.0
pool1vekz9v9ntugs7g3flpg2q3au8tp7205zsyl9kh03g72s7rz5hvm,Brotein Stake,612,3167712510.0,0.0,0.0,1.0,0.0,0.0
pool1vekz9v9ntugs7g3flpg2q3au8tp7205zsyl9kh03g72s7rz5hvm,Brotein Stake,610,3167712510.0,0.0,0.0,1.0,0.0,0.0
pool1vekz9v9ntugs7g3flpg2q3au8tp7205zsyl9kh03g72s7rz5hvm,Brotein Stake,609,3167712510.0,0.0,0.0,1.0,0.0,0.0
pool1vekz9v9ntugs7g3flpg2q3au8tp7205zsyl9kh03g72s7rz5hvm,Brotein Stake,608,3167712510.0,0.0,0.0,1.0,0.0,0.0
pool1qsdg8ylzy4kv624drfgkzuqgqj3y29lw44qnvltepht2wegh58c,ADALF1,615,3168038168.0,4191429.0,0.0,1.0,0.0,0.0
pool1qsdg8ylzy4kv624drfgkzuqgqj3y29lw44qnvltepht2wegh58c,ADALF1,614,3168038168.0,4191429.0,0.0,1.0,0.0,0.0
pool1qsdg8ylzy4kv624drfgkzuqgqj3y29lw44qnvltepht2wegh58c,ADALF1,613,3168038168.0,4191429.0,0.0,0.0,0.0,0.0
pool1qsdg8ylzy4kv624drfgkzuqgqj3y29lw44qnvltepht2wegh58c,ADALF1,612,3168038168.0,4191429.0,0.0,0.0,0.0,0.0
pool1qsdg8ylzy4kv624drfgkzuqgqj3y29lw44qnvltepht2wegh58c,ADALF1,610,4191429.0,4191429.0,0.0,0.0,0.0,0.0
pool1qsdg8ylzy4kv624drfgkzuqgqj3y29lw44qnvltepht2wegh58c,ADALF1,609,4191429.0,4191429.0,0.0,0.0,0.0,0.0
pool1qsdg8ylzy4kv624drfgkzuqgqj3y29lw44qnvltepht2wegh58c,ADALF1,608,4191429.0,4191429.0,0.0,0.0,0.0,0.0
pool1dmugaarr3nq0679fa02kqunlfmcyxdxfy3quc9x9s69zquty478,Binance Staking - 78,615,3147382960.0,17639298.0,0.0,5.0,0.0,0.0
pool1dmugaarr3nq0679fa02kqunlfmcyxdxfy3quc9x9s69zquty478,Binance Staking - 78,614,3147382960.0,17639298.0,0.0,5.0,0.0,0.0
pool1dmugaarr3nq0679fa02kqunlfmcyxdxfy3quc9x9s69zquty478,Binance Staking - 78,613,3147382960.0,17639298.0,0.0,5.0,0.0,0.0
pool1dmugaarr3nq0679fa02kqunlfmcyxdxfy3quc9x9s69zquty478,Binance Staking - 78,612,3147382960.0,17639298.0,0.0,5.0,0.0,0.0
pool1dmugaarr3nq0679fa02kqunlfmcyxdxfy3quc9x9s69zquty478,Binance Staking - 78,610,3147382960.0,17639298.0,0.0,5.0,0.0,0.0
pool1dmugaarr3nq0679fa02kqunlfmcyxdxfy3quc9x9s69zquty478,Binance Staking - 78,609,3147382960.0,17639298.0,0.0,5.0,0.0,0.0
pool1dmugaarr3nq0679fa02kqunlfmcyxdxfy3quc9x9s69zquty478,Binance Staking - 78,608,3147382960.0,17639298.0,0.0,5.0,0.0,0.0
pool1e603j2p4q346w8knqt2a8c96n8t9l5u4qdrv4kk50qvpgvh8hax,pool1e603j2p4q346w8knqt2a8c96n8t9l5u4qdrv4kk50qvpgvh8hax,615,3140661415.0,3089220713.0,0.0,4.0,0.0,0.0
pool1e603j2p4q346w8knqt2a8c96n8t9l5u4qdrv4kk50qvpgvh8hax,pool1e603j2p4q346w8knqt2a8c96n8t9l5u4qdrv4kk50qvpgvh8hax,614,3140661415.0,3089220713.0,0.0,4.0,0.0,0.0
pool1e603j2p4q346w8knqt2a8c96n8t9l5u4qdrv4kk50qvpgvh8hax,pool1e603j2p4q346w8knqt2a8c96n8t9l5u4qdrv4kk50qvpgvh8hax,613,3140661415.0,3089220713.0,0.0,4.0,0.0,0.0
pool1e603j2p4q346w8knqt2a8c96n8t9l5u4qdrv4kk50qvpgvh8hax,pool1e603j2p4q346w8knqt2a8c96n8t9l5u4qdrv4kk50qvpgvh8hax,612,3140661415.0,3089220713.0,0.0,4.0,0.0,0.0
pool1e603j2p4q346w8knqt2a8c96n8t9l5u4qdrv4kk50qvpgvh8hax,pool1e603j2p4q346w8knqt2a8c96n8t9l5u4qdrv4kk50qvpgvh8hax,610,3140661415.0,3089220713.0,0.0,4.0,0.0,0.0
pool1e603j2p4q346w8knqt2a8c96n8t9l5u4qdrv4kk50qvpgvh8hax,pool1e603j2p4q346w8knqt2a8c96n8t9l5u4qdrv4kk50qvpgvh8hax,609,3140661415.0,3089220713.0,0.0,4.0,0.0,0.0
pool1e603j2p4q346w8knqt2a8c96n8t9l5u4qdrv4kk50qvpgvh8hax,pool1e603j2p4q346w8knqt2a8c96n8t9l5u4qdrv4kk50qvpgvh8hax,608,3140661415.0,3089220713.0,0.0,4.0,0.0,0.0
pool178jmsy6t03udg2urvckseyync6y2jkq26haj7vxtwszc7ycq5ws,Rollway,615,3102848977.0,562621754.0,0.0,6.0,0.0,0.0
pool178jmsy6t03udg2urvckseyync6y2jkq26haj7vxtwszc7ycq5ws,Rollway,614,3102848977.0,562621754.0,0.0,6.0,0.0,0.0
pool178jmsy6t03udg2urvckseyync6y2jkq26haj7vxtwszc7ycq5ws,Rollway,613,3102848977.0,562621754.0,0.0,6.0,0.0,0.0
pool178jmsy6t03udg2urvckseyync6y2jkq26haj7vxtwszc7ycq5ws,Rollway,612,3102848977.0,562621754.0,0.0,6.0,0.0,0.0
pool178jmsy6t03udg2urvckseyync6y2jkq26haj7vxtwszc7ycq5ws,Rollway,610,3102848977.0,562621754.0,0.0,6.0,0.0,0.0
pool178jmsy6t03udg2urvckseyync6y2jkq26haj7vxtwszc7ycq5ws,Rollway,609,3102848977.0,562621754.0,0.0,6.0,0.0,0.0
pool178jmsy6t03udg2urvckseyync6y2jkq26haj7vxtwszc7ycq5ws,Rollway,608,3102848977.0,562621754.0,0.0,6.0,0.0,0.0
pool10f5k6djk7m95dls80f5n2temjlkacsqd47758z2xal8g79kg9ct,pool10f5k6djk7m95dls80f5n2temjlkacsqd47758z2xal8g79kg9ct,615,3072467418.0,1831463.0,0.0,5.0,0.0,0.0
pool10f5k6djk7m95dls80f5n2temjlkacsqd47758z2xal8g79kg9ct,pool10f5k6djk7m95dls80f5n2temjlkacsqd47758z2xal8g79kg9ct,614,3072467418.0,1831463.0,0.0,5.0,0.0,0.0
pool10f5k6djk7m95dls80f5n2temjlkacsqd47758z2xal8g79kg9ct,pool10f5k6djk7m95dls80f5n2temjlkacsqd47758z2xal8g79kg9ct,613,3072467418.0,1831463.0,0.0,5.0,0.0,0.0
pool10f5k6djk7m95dls80f5n2temjlkacsqd47758z2xal8g79kg9ct,pool10f5k6djk7m95dls80f5n2temjlkacsqd47758z2xal8g79kg9ct,612,3072467418.0,1831463.0,0.0,5.0,0.0,0.0
pool10f5k6djk7m95dls80f5n2temjlkacsqd47758z2xal8g79kg9ct,pool10f5k6djk7m95dls80f5n2temjlkacsqd47758z2xal8g79kg9ct,610,3072467418.0,1831463.0,0.0,5.0,0.0,0.0
pool10f5k6djk7m95dls80f5n2temjlkacsqd47758z2xal8g79kg9ct,pool10f5k6djk7m95dls80f5n2temjlkacsqd47758z2xal8g79kg9ct,609,3072467418.0,1831463.0,0.0,5.0,0.0,0.0
pool10f5k6djk7m95dls80f5n2temjlkacsqd47758z2xal8g79kg9ct,pool10f5k6djk7m95dls80f5n2temjlkacsqd47758z2xal8g79kg9ct,608,3072467418.0,1831463.0,0.0,5.0,0.0,0.0
pool1h5spwddnynn6dt2z3qz9tvkju7sn6s8ptqetyfpltsppwalukyg,Cardanus Pool,615,3056710208.0,1096672568.0,0.0,5.0,0.0,0.0
pool1h5spwddnynn6dt2z3qz9tvkju7sn6s8ptqetyfpltsppwalukyg,Cardanus Pool,614,3056710208.0,1096672568.0,0.0,5.0,0.0,0.0
pool1h5spwddnynn6dt2z3qz9tvkju7sn6s8ptqetyfpltsppwalukyg,Cardanus Pool,613,3056710208.0,1096672568.0,0.0,5.0,0.0,0.0
pool1h5spwddnynn6dt2z3qz9tvkju7sn6s8ptqetyfpltsppwalukyg,Cardanus Pool,612,3056710208.0,1096672568.0,0.0,5.0,0.0,0.0
pool1h5spwddnynn6dt2z3qz9tvkju7sn6s8ptqetyfpltsppwalukyg,Cardanus Pool,610,3056710208.0,1096672568.0,0.0,5.0,0.0,0.0
pool1h5spwddnynn6dt2z3qz9tvkju7sn6s8ptqetyfpltsppwalukyg,Cardanus Pool,609,3056710208.0,1096672568.0,0.0,5.0,0.0,0.0
pool1h5spwddnynn6dt2z3qz9tvkju7sn6s8ptqetyfpltsppwalukyg,Cardanus Pool,608,3056710208.0,1096672568.0,0.0,5.0,0.0,0.0
pool19klg32x4wrwh8yfdra6u52qa37meves4r68pxajxwllvzazd37c,LaurenOCrypto,615,3045807206.0,5081239.0,0.0,5.0,0.0,0.0
pool19klg32x4wrwh8yfdra6u52qa37meves4r68pxajxwllvzazd37c,LaurenOCrypto,614,3045807206.0,5081239.0,0.0,5.0,0.0,0.0
pool19klg32x4wrwh8yfdra6u52qa37meves4r68pxajxwllvzazd37c,LaurenOCrypto,613,3045807206.0,5081239.0,0.0,5.0,0.0,0.0
pool19klg32x4wrwh8yfdra6u52qa37meves4r68pxajxwllvzazd37c,LaurenOCrypto,612,3045807206.0,5081239.0,0.0,5.0,0.0,0.0
pool19klg32x4wrwh8yfdra6u52qa37meves4r68pxajxwllvzazd37c,LaurenOCrypto,610,3045807206.0,5081239.0,0.0,5.0,0.0,0.0
pool19klg32x4wrwh8yfdra6u52qa37meves4r68pxajxwllvzazd37c,LaurenOCrypto,609,3045807206.0,5081239.0,0.0,5.0,0.0,0.0
pool19klg32x4wrwh8yfdra6u52qa37meves4r68pxajxwllvzazd37c,LaurenOCrypto,608,3045807206.0,5081239.0,0.0,5.0,0.0,0.0
pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,615,3074969867.0,664824015.0,0.0,15.0,0.0,0.0
pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,614,3074969867.0,664824015.0,0.0,15.0,0.0,0.0
pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,613,3074969867.0,664824015.0,0.0,15.0,0.0,0.0
pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,612,3074969867.0,664824015.0,0.0,15.0,0.0,0.0
pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,610,3074969867.0,664824015.0,0.0,15.0,0.0,0.0
pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,609,3074969867.0,664824015.0,0.0,15.0,0.0,0.0
pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,pool130sxcuaxh2yc4chs68c4jsep4v7zfhgdqutm60ngdvt9sa2ga06,608,3074969867.0,664824015.0,0.0,15.0,0.0,0.0
pool1wnshjhwqv9j7fgd4tkynpsqr0xczns4pghljy5j4z4qjj7qy4d4,Galaxy Stake Pool,615,3041656534.0,346365722.0,0.0,15.0,0.0,0.0
pool1wnshjhwqv9j7fgd4tkynpsqr0xczns4pghljy5j4z4qjj7qy4d4,Galaxy Stake Pool,614,3041656534.0,346365722.0,0.0,15.0,0.0,0.0
pool1wnshjhwqv9j7fgd4tkynpsqr0xczns4pghljy5j4z4qjj7qy4d4,Galaxy Stake Pool,613,3041656534.0,346365722.0,0.0,15.0,0.0,0.0
pool1wnshjhwqv9j7fgd4tkynpsqr0xczns4pghljy5j4z4qjj7qy4d4,Galaxy Stake Pool,612,3041656534.0,346365722.0,0.0,15.0,0.0,0.0
pool1wnshjhwqv9j7fgd4tkynpsqr0xczns4pghljy5j4z4qjj7qy4d4,Galaxy Stake Pool,610,3041656534.0,346365722.0,0.0,15.0,0.0,0.0
pool1wnshjhwqv9j7fgd4tkynpsqr0xczns4pghljy5j4z4qjj7qy4d4,Galaxy Stake Pool,609,3041656534.0,346365722.0,0.0,15.0,0.0,0.0
pool1wnshjhwqv9j7fgd4tkynpsqr0xczns4pghljy5j4z4qjj7qy4d4,Galaxy Stake Pool,608,3041656534.0,346365722.0,0.0,15.0,0.0,0.0
pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,615,2972639531.0,2972639531.0,0.0,2.0,0.0,0.0
pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,614,2972639531.0,2972639531.0,0.0,2.0,0.0,0.0
pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,613,2972639531.0,2972639531.0,0.0,2.0,0.0,0.0
pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,612,2972639531.0,2972639531.0,0.0,2.0,0.0,0.0
pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,610,2972639531.0,2972639531.0,0.0,2.0,0.0,0.0
pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,609,2972639531.0,2972639531.0,0.0,2.0,0.0,0.0
pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,pool1fr3ws5vwm7l5y2ywau2jrlaan0xmfqv68h5g3g3sum2ywthurt2,608,2972639531.0,2972639531.0,0.0,2.0,0.0,0.0
pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,615,2920621038.0,2920621038.0,0.0,1.0,0.0,0.0
pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,614,2920621038.0,2920621038.0,0.0,1.0,0.0,0.0
pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,613,2920621038.0,2920621038.0,0.0,1.0,0.0,0.0
pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,612,2920621038.0,2920621038.0,0.0,1.0,0.0,0.0
pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,610,2920621038.0,2920621038.0,0.0,1.0,0.0,0.0
pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,609,2920621038.0,2920621038.0,0.0,1.0,0.0,0.0
pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,pool19042p8xye9udlgxgxn6n358hx0u0mjuegcwpxradk3vpkqgf54t,608,2920621038.0,2920621038.0,0.0,1.0,0.0,0.0
