pool_id,pool_identifier,epoch_no,delegators_t,delegators_lag1,delta_delegators,delta_log_delegators,lag1_luck,lag1_log_pledge,lag1_log_stake,lag1_margin_proxy,lag1_block_minted,lag1_log_delegators,has_lag2,lag2_luck,lag2_log_stake,lag2_log_delegators
pool18mgvt3k5sm5vns4tqu74qt036tw0yterxuz2zjczlqr9saeas9f,Ambassador's Guild Stake Pool,615,11.0,11.0,0.0,0.0,0.0,8.488739059227997,8.948571026009581,0.0,0.0,2.4849066497880004,1,0.0,8.948571026009581,2.4849066497880004
pool14prutdqlndelj94pdz6h03yjh8c2qrmvgzrh4f46nryn2024u90,ADAmantium Pool,609,6.0,6.0,0.0,0.0,0.0,6.9283648463009,8.89289061837851,0.0,0.0,1.9459101490553132,0,,,
pool14prutdqlndelj94pdz6h03yjh8c2qrmvgzrh4f46nryn2024u90,ADAmantium Pool,610,6.0,6.0,0.0,0.0,0.0,6.9283648463009,8.89289061837851,0.0,0.0,1.9459101490553132,1,0.0,8.89289061837851,1.9459101490553132
pool14prutdqlndelj94pdz6h03yjh8c2qrmvgzrh4f46nryn2024u90,ADAmantium Pool,613,6.0,6.0,0.0,0.0,0.0,6.9283648463009,8.934157847015259,0.0,0.0,1.9459101490553132,0,,,
pool14prutdqlndelj94pdz6h03yjh8c2qrmvgzrh4f46nryn2024u90,ADAmantium Pool,614,7.0,6.0,1.0,0.13353139262452252,0.0,6.9283648463009,8.934164881233022,0.0,0.0,1.9459101490553132,1,0.0,8.934157847015259,1.9459101490553132
pool14prutdqlndelj94pdz6h03yjh8c2qrmvgzrh4f46nryn2024u90,ADAmantium Pool,615,7.0,7.0,0.0,0.0,0.0,6.9283648463009,8.934178398175204,0.0,0.0,2.0794415416798357,1,0.0,8.934164881233022,1.9459101490553132
pool1ycksh8m4ees8jf6f9muvpqxmprj7j2wk72h2qxcn7ykswv408w6,pool1ycksh8m4ees8jf6f9muvpqxmprj7j2wk72h2qxcn7ykswv408w6,609,7.0,7.0,0.0,0.0,0.0,7.6027127909029835,9.116774530648524,0.0,0.0,2.0794415416798357,0,,,
pool1ycksh8m4ees8jf6f9muvpqxmprj7j2wk72h2qxcn7ykswv408w6,pool1ycksh8m4ees8jf6f9muvpqxmprj7j2wk72h2qxcn7ykswv408w6,610,7.0,7.0,0.0,0.0,0.0,7.6027127909029835,9.116774530648524,0.0,0.0,2.0794415416798357,1,0.0,9.116774530648524,2.0794415416798357
pool1ycksh8m4ees8jf6f9muvpqxmprj7j2wk72h2qxcn7ykswv408w6,pool1ycksh8m4ees8jf6f9muvpqxmprj7j2wk72h2qxcn7ykswv408w6,613,7.0,7.0,0.0,0.0,0.0,7.6027127909029835,9.116774530648524,0.0,0.0,2.0794415416798357,0,,,
pool1ycksh8m4ees8jf6f9muvpqxmprj7j2wk72h2qxcn7ykswv408w6,pool1ycksh8m4ees8jf6f9muvpqxmprj7j2wk72h2qxcn7ykswv408w6,614,7.0,7.0,0.0,0.0,0.0,7.6027127909029835,9.106542359751609,0.0,0.0,2.0794415416798357,1,0.0,9.116774530648524,2.0794415416798357
pool1ycksh8m4ees8jf6f9muvpqxmprj7j2wk72h2qxcn7ykswv408w6,pool1ycksh8m4ees8jf6f9muvpqxmprj7j2wk72h2qxcn7ykswv408w6,615,6.0,7.0,-1.0,-0.13353139262452252,0.0,7.6027127909029835,8.988666571049526,0.0,0.0,2.0794415416798357,1,0.0,9.106542359751609,2.0794415416798357
pool19nhmxfd2tts089nx742g8jtc2ynwstkhp2594y0wwp6d5we25f6,pool19nhmxfd2tts089nx742g8jtc2ynwstkhp2594y0wwp6d5we25f6,609,57.0,57.0,0.0,0.0,0.0,1.9198434893229588,8.696380619455617,0.0,0.0,4.060443010546419,0,,,
pool19nhmxfd2tts089nx742g8jtc2ynwstkhp2594y0wwp6d5we25f6,pool19nhmxfd2tts089nx742g8jtc2ynwstkhp2594y0wwp6d5we25f6,610,56.0,57.0,-1.0,-0.01739174271186883,0.0,1.9198434893229588,8.695840780782836,0.0,0.0,4.060443010546419,1,0.0,8.696380619455617,4.060443010546419
pool19nhmxfd2tts089nx742g8jtc2ynwstkhp2594y0wwp6d5we25f6,pool19nhmxfd2tts089nx742g8jtc2ynwstkhp2594y0wwp6d5we25f6,613,56.0,56.0,0.0,0.0,0.0,1.9198434893229588,8.679550071574727,0.0,0.0,4.04305126783455,0,,,
pool19nhmxfd2tts089nx742g8jtc2ynwstkhp2594y0wwp6d5we25f6,pool19nhmxfd2tts089nx742g8jtc2ynwstkhp2594y0wwp6d5we25f6,614,56.0,56.0,0.0,0.0,0.0,1.9198434893229588,8.679550071574727,0.0,0.0,4.04305126783455,1,0.0,8.679550071574727,4.04305126783455
pool19nhmxfd2tts089nx742g8jtc2ynwstkhp2594y0wwp6d5we25f6,pool19nhmxfd2tts089nx742g8jtc2ynwstkhp2594y0wwp6d5we25f6,615,56.0,56.0,0.0,0.0,0.0,1.9198434893229588,8.93039084101862,0.0,0.0,4.04305126783455,1,0.0,8.679550071574727,4.04305126783455
pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,609,10.0,10.0,0.0,0.0,0.0,6.909726449947518,8.926030517733123,0.0,0.0,2.3978952727983707,0,,,
pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,610,10.0,10.0,0.0,0.0,0.0,6.909726449947518,8.926030517733123,0.0,0.0,2.3978952727983707,1,0.0,8.926030517733123,2.3978952727983707
pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,613,10.0,10.0,0.0,0.0,0.0,6.909726449947518,8.926030517733123,0.0,0.0,2.3978952727983707,0,,,
pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,614,10.0,10.0,0.0,0.0,0.0,6.909726449947518,8.926030517733123,0.0,0.0,2.3978952727983707,1,0.0,8.926030517733123,2.3978952727983707
pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,pool1agk62kg0s9606v78exurl53mqsdu44d6qeuzypur5e7ku6gpgzp,615,10.0,10.0,0.0,0.0,0.0,6.909726449947518,8.926030517733123,0.0,0.0,2.3978952727983707,1,0.0,8.926030517733123,2.3978952727983707
pool1tw2vq5vuxe5x8fse40ljx2mp53rdna9w0sktcq8ndr2nwj4ysgl,pool1tw2vq5vuxe5x8fse40ljx2mp53rdna9w0sktcq8ndr2nwj4ysgl,609,5.0,5.0,0.0,0.0,0.0,8.825918501729747,8.921861685378257,0.0,0.0,1.791759469228055,0,,,
pool1tw2vq5vuxe5x8fse40ljx2mp53rdna9w0sktcq8ndr2nwj4ysgl,pool1tw2vq5vuxe5x8fse40ljx2mp53rdna9w0sktcq8ndr2nwj4ysgl,610,5.0,5.0,0.0,0.0,0.0,8.825918501729747,8.921861685378257,0.0,0.0,1.791759469228055,1,0.0,8.921861685378257,1.791759469228055
pool1tw2vq5vuxe5x8fse40ljx2mp53rdna9w0sktcq8ndr2nwj4ysgl,pool1tw2vq5vuxe5x8fse40ljx2mp53rdna9w0sktcq8ndr2nwj4ysgl,613,5.0,5.0,0.0,0.0,0.0,8.825918501729747,8.921861685378257,0.0,0.0,1.791759469228055,0,,,
pool1tw2vq5vuxe5x8fse40ljx2mp53rdna9w0sktcq8ndr2nwj4ysgl,pool1tw2vq5vuxe5x8fse40ljx2mp53rdna9w0sktcq8ndr2nwj4ysgl,614,5.0,5.0,0.0,0.0,0.0,8.825918501729747,8.921861685378257,0.0,0.0,1.791759469228055,1,0.0,8.921861685378257,1.791759469228055
pool1tw2vq5vuxe5x8fse40ljx2mp53rdna9w0sktcq8ndr2nwj4ysgl,pool1tw2vq5vuxe5x8fse40ljx2mp53rdna9w0sktcq8ndr2nwj4ysgl,615,5.0,5.0,0.0,0.0,0.0,8.825918501729747,8.921861685378257,0.0,0.0,1.791759469228055,1,0.0,8.921861685378257,1.791759469228055
pool1xlgmew766a2ndakrn4sn63t00sf5z99w4ncd7k75r5thxqyln92,pool1xlgmew766a2ndakrn4sn63t00sf5z99w4ncd7k75r5thxqyln92,609,5.0,5.0,0.0,0.0,0.0,4.6502748432029115,8.908729897048756,0.0,0.0,1.791759469228055,0,,,
pool1xlgmew766a2ndakrn4sn63t00sf5z99w4ncd7k75r5thxqyln92,pool1xlgmew766a2ndakrn4sn63t00sf5z99w4ncd7k75r5thxqyln92,610,5.0,5.0,0.0,0.0,0.0,4.6502748432029115,8.908729897048756,0.0,0.0,1.791759469228055,1,0.0,8.908729897048756,1.791759469228055
pool1xlgmew766a2ndakrn4sn63t00sf5z99w4ncd7k75r5thxqyln92,pool1xlgmew766a2ndakrn4sn63t00sf5z99w4ncd7k75r5thxqyln92,613,5.0,5.0,0.0,0.0,0.0,4.6502748432029115,8.908729897048756,0.0,0.0,1.791759469228055,0,,,
pool1xlgmew766a2ndakrn4sn63t00sf5z99w4ncd7k75r5thxqyln92,pool1xlgmew766a2ndakrn4sn63t00sf5z99w4ncd7k75r5thxqyln92,614,5.0,5.0,0.0,0.0,0.0,4.6502748432029115,8.908729897048756,0.0,0.0,1.791759469228055,1,0.0,8.908729897048756,1.791759469228055
pool1xlgmew766a2ndakrn4sn63t00sf5z99w4ncd7k75r5thxqyln92,pool1xlgmew766a2ndakrn4sn63t00sf5z99w4ncd7k75r5thxqyln92,615,5.0,5.0,0.0,0.0,0.0,4.6502748432029115,8.908729897048756,0.0,0.0,1.791759469228055,1,0.0,8.908729897048756,1.791759469228055
pool1ttxsd0ls8w35mrluxa49v0vslt7a85pfusxxemxrkpasy27tkcx,Wolfen-Kuckucksheim,609,5.0,5.0,0.0,0.0,0.0,6.087933339552299,8.525461625306992,0.0,0.0,1.791759469228055,0,,,
pool1ttxsd0ls8w35mrluxa49v0vslt7a85pfusxxemxrkpasy27tkcx,Wolfen-Kuckucksheim,610,5.0,5.0,0.0,0.0,0.0,6.087933339552299,8.525461625306992,0.0,0.0,1.791759469228055,1,0.0,8.525461625306992,1.791759469228055
pool1ttxsd0ls8w35mrluxa49v0vslt7a85pfusxxemxrkpasy27tkcx,Wolfen-Kuckucksheim,613,6.0,5.0,1.0,0.15415067982725827,0.0,6.087933339552299,8.893230741973897,0.0,0.0,1.791759469228055,0,,,
pool1ttxsd0ls8w35mrluxa49v0vslt7a85pfusxxemxrkpasy27tkcx,Wolfen-Kuckucksheim,614,6.0,6.0,0.0,0.0,0.0,6.087933339552299,8.893230741973897,0.0,0.0,1.9459101490553132,1,0.0,8.893230741973897,1.791759469228055
pool1ttxsd0ls8w35mrluxa49v0vslt7a85pfusxxemxrkpasy27tkcx,Wolfen-Kuckucksheim,615,6.0,6.0,0.0,0.0,0.0,6.087933339552299,8.893230741973897,0.0,0.0,1.9459101490553132,1,0.0,8.893230741973897,1.9459101490553132
pool1devkrwcez409eqm07mr224qqm4a5t3efx3x7u046kct7yk4fxa9,AMAPools,609,5.0,5.0,0.0,0.0,0.0,8.518809553199421,8.890329001141529,0.0,0.0,1.791759469228055,0,,,
pool1devkrwcez409eqm07mr224qqm4a5t3efx3x7u046kct7yk4fxa9,AMAPools,610,5.0,5.0,0.0,0.0,0.0,8.518809553199421,8.890271017040066,0.0,0.0,1.791759469228055,1,0.0,8.890329001141529,1.791759469228055
pool1devkrwcez409eqm07mr224qqm4a5t3efx3x7u046kct7yk4fxa9,AMAPools,613,5.0,5.0,0.0,0.0,0.0,8.518809553199421,8.890271017040066,0.0,0.0,1.791759469228055,0,,,
pool1devkrwcez409eqm07mr224qqm4a5t3efx3x7u046kct7yk4fxa9,AMAPools,614,5.0,5.0,0.0,0.0,0.0,8.518809553199421,8.890271017040066,0.0,0.0,1.791759469228055,1,0.0,8.890271017040066,1.791759469228055
pool1devkrwcez409eqm07mr224qqm4a5t3efx3x7u046kct7yk4fxa9,AMAPools,615,5.0,5.0,0.0,0.0,0.0,8.518809553199421,8.890271017040066,0.0,0.0,1.791759469228055,1,0.0,8.890271017040066,1.791759469228055
pool13rcsycq8h085yfu7m3s48gqf9gsxg26fp89q27e3l788k8xa4ea,pool13rcsycq8h085yfu7m3s48gqf9gsxg26fp89q27e3l788k8xa4ea,609,3.0,3.0,0.0,0.0,0.0,5.511964549752398,8.885076058275958,0.0,0.0,1.3862943611198906,0,,,
pool13rcsycq8h085yfu7m3s48gqf9gsxg26fp89q27e3l788k8xa4ea,pool13rcsycq8h085yfu7m3s48gqf9gsxg26fp89q27e3l788k8xa4ea,610,2.0,3.0,-1.0,-0.2876820724517808,0.0,5.511964549752398,8.885076058275958,0.0,0.0,1.3862943611198906,1,0.0,8.885076058275958,1.3862943611198906
pool13rcsycq8h085yfu7m3s48gqf9gsxg26fp89q27e3l788k8xa4ea,pool13rcsycq8h085yfu7m3s48gqf9gsxg26fp89q27e3l788k8xa4ea,613,2.0,2.0,0.0,0.0,0.0,5.511964549752398,8.885076058275958,0.0,0.0,1.0986122886681098,0,,,
pool13rcsycq8h085yfu7m3s48gqf9gsxg26fp89q27e3l788k8xa4ea,pool13rcsycq8h085yfu7m3s48gqf9gsxg26fp89q27e3l788k8xa4ea,614,2.0,2.0,0.0,0.0,0.0,5.511964549752398,8.885076058275958,0.0,0.0,1.0986122886681098,1,0.0,8.885076058275958,1.0986122886681098
pool13rcsycq8h085yfu7m3s48gqf9gsxg26fp89q27e3l788k8xa4ea,pool13rcsycq8h085yfu7m3s48gqf9gsxg26fp89q27e3l788k8xa4ea,615,2.0,2.0,0.0,0.0,0.0,5.511964549752398,8.885076058275958,0.0,0.0,1.0986122886681098,1,0.0,8.885076058275958,1.0986122886681098
pool1dlzpcfmnn727lfsav0x8jmdwjz70sy429xfxjwnzk7r9wm6stws,pool1dlzpcfmnn727lfsav0x8jmdwjz70sy429xfxjwnzk7r9wm6stws,609,5.0,5.0,0.0,0.0,0.0,3.213330316922838,8.883723242506187,0.0,0.0,1.791759469228055,0,,,
pool1dlzpcfmnn727lfsav0x8jmdwjz70sy429xfxjwnzk7r9wm6stws,pool1dlzpcfmnn727lfsav0x8jmdwjz70sy429xfxjwnzk7r9wm6stws,610,5.0,5.0,0.0,0.0,0.0,3.213330316922838,8.883723242506187,0.0,0.0,1.791759469228055,1,0.0,8.883723242506187,1.791759469228055
pool1dlzpcfmnn727lfsav0x8jmdwjz70sy429xfxjwnzk7r9wm6stws,pool1dlzpcfmnn727lfsav0x8jmdwjz70sy429xfxjwnzk7r9wm6stws,613,5.0,5.0,0.0,0.0,0.0,3.213330316922838,8.883723242506187,0.0,0.0,1.791759469228055,0,,,
pool1dlzpcfmnn727lfsav0x8jmdwjz70sy429xfxjwnzk7r9wm6stws,pool1dlzpcfmnn727lfsav0x8jmdwjz70sy429xfxjwnzk7r9wm6stws,614,5.0,5.0,0.0,0.0,0.0,3.213330316922838,8.883723242506187,0.0,0.0,1.791759469228055,1,0.0,8.883723242506187,1.791759469228055
pool1dlzpcfmnn727lfsav0x8jmdwjz70sy429xfxjwnzk7r9wm6stws,pool1dlzpcfmnn727lfsav0x8jmdwjz70sy429xfxjwnzk7r9wm6stws,615,5.0,5.0,0.0,0.0,0.0,3.213330316922838,8.883723242506187,0.0,0.0,1.791759469228055,1,0.0,8.883723242506187,1.791759469228055
pool1y44fkeps7ftnnf495a7grfrwtt7hxcntaenyzu4x4vah5cud0mt,pool1y44fkeps7ftnnf495a7grfrwtt7hxcntaenyzu4x4vah5cud0mt,609,24.0,24.0,0.0,0.0,0.0,3.714856802053926,8.88732253654886,0.0,0.0,3.2188758248682006,0,,,
pool1y44fkeps7ftnnf495a7grfrwtt7hxcntaenyzu4x4vah5cud0mt,pool1y44fkeps7ftnnf495a7grfrwtt7hxcntaenyzu4x4vah5cud0mt,610,24.0,24.0,0.0,0.0,0.0,3.714856802053926,8.88732253654886,0.0,0.0,3.2188758248682006,1,0.0,8.88732253654886,3.2188758248682006
pool1y44fkeps7ftnnf495a7grfrwtt7hxcntaenyzu4x4vah5cud0mt,pool1y44fkeps7ftnnf495a7grfrwtt7hxcntaenyzu4x4vah5cud0mt,613,24.0,24.0,0.0,0.0,0.0,3.714856802053926,8.88732253654886,0.0,0.0,3.2188758248682006,0,,,
pool1y44fkeps7ftnnf495a7grfrwtt7hxcntaenyzu4x4vah5cud0mt,pool1y44fkeps7ftnnf495a7grfrwtt7hxcntaenyzu4x4vah5cud0mt,614,24.0,24.0,0.0,0.0,0.0,3.714856802053926,8.88732253654886,0.0,0.0,3.2188758248682006,1,0.0,8.88732253654886,3.2188758248682006
pool1y44fkeps7ftnnf495a7grfrwtt7hxcntaenyzu4x4vah5cud0mt,pool1y44fkeps7ftnnf495a7grfrwtt7hxcntaenyzu4x4vah5cud0mt,615,24.0,24.0,0.0,0.0,0.0,3.714856802053926,8.88732253654886,0.0,0.0,3.2188758248682006,1,0.0,8.88732253654886,3.2188758248682006
pool1ret0s9eqs27nvw0k7y6vvv7nzfhpx3a86qyjnl4np79sk29q8f8,Education Pool,609,1.0,1.0,0.0,0.0,0.0,0.9721525944435364,8.87553160625975,0.0,0.0,0.6931471805599453,0,,,
pool1ret0s9eqs27nvw0k7y6vvv7nzfhpx3a86qyjnl4np79sk29q8f8,Education Pool,610,2.0,1.0,1.0,0.4054651081081645,0.0,0.9721885292487255,8.87553160625975,0.0,0.0,0.6931471805599453,1,0.0,8.87553160625975,0.6931471805599453
pool1ret0s9eqs27nvw0k7y6vvv7nzfhpx3a86qyjnl4np79sk29q8f8,Education Pool,613,2.0,2.0,0.0,0.0,0.0,0.9721885292487255,8.87553160625975,0.0,0.0,1.0986122886681098,0,,,
pool1ret0s9eqs27nvw0k7y6vvv7nzfhpx3a86qyjnl4np79sk29q8f8,Education Pool,614,2.0,2.0,0.0,0.0,0.0,0.9723042683698501,8.87553160625975,0.0,0.0,1.0986122886681098,1,0.0,8.87553160625975,1.0986122886681098
pool1ret0s9eqs27nvw0k7y6vvv7nzfhpx3a86qyjnl4np79sk29q8f8,Education Pool,615,2.0,2.0,0.0,0.0,0.0,0.9723042683698501,8.87553160625975,0.0,0.0,1.0986122886681098,1,0.0,8.87553160625975,1.0986122886681098
pool1ca862gvy5r06k5l3hulsphtp20tvuxqef0arzcyejdf365c5nrs,ChillerBude,609,7.0,7.0,0.0,0.0,0.0,7.501416723523913,8.865654135575562,0.0,0.0,2.0794415416798357,0,,,
pool1ca862gvy5r06k5l3hulsphtp20tvuxqef0arzcyejdf365c5nrs,ChillerBude,610,7.0,7.0,0.0,0.0,0.0,7.501416723523913,8.865654135575562,0.0,0.0,2.0794415416798357,1,0.0,8.865654135575562,2.0794415416798357
pool1ca862gvy5r06k5l3hulsphtp20tvuxqef0arzcyejdf365c5nrs,ChillerBude,613,7.0,7.0,0.0,0.0,0.0,7.501416723523913,8.865654135575562,0.0,0.0,2.0794415416798357,0,,,
pool1ca862gvy5r06k5l3hulsphtp20tvuxqef0arzcyejdf365c5nrs,ChillerBude,614,7.0,7.0,0.0,0.0,0.0,7.501416723523913,8.865654135575562,0.0,0.0,2.0794415416798357,1,0.0,8.865654135575562,2.0794415416798357
pool1ca862gvy5r06k5l3hulsphtp20tvuxqef0arzcyejdf365c5nrs,ChillerBude,615,7.0,7.0,0.0,0.0,0.0,7.501416723523913,8.865654135575562,0.0,0.0,2.0794415416798357,1,0.0,8.865654135575562,2.0794415416798357
pool1kl7qlqtzxamrj8qwutn6ww0ksw3m7chwuewztqr6uu6yz0nuqtn,pool1kl7qlqtzxamrj8qwutn6ww0ksw3m7chwuewztqr6uu6yz0nuqtn,609,5.0,5.0,0.0,0.0,0.0,7.004410374890306,8.863138032492015,0.0,0.0,1.791759469228055,0,,,
pool1kl7qlqtzxamrj8qwutn6ww0ksw3m7chwuewztqr6uu6yz0nuqtn,pool1kl7qlqtzxamrj8qwutn6ww0ksw3m7chwuewztqr6uu6yz0nuqtn,610,5.0,5.0,0.0,0.0,0.0,7.004410374890306,8.863138032492015,0.0,0.0,1.791759469228055,1,0.0,8.863138032492015,1.791759469228055
pool1kl7qlqtzxamrj8qwutn6ww0ksw3m7chwuewztqr6uu6yz0nuqtn,pool1kl7qlqtzxamrj8qwutn6ww0ksw3m7chwuewztqr6uu6yz0nuqtn,613,5.0,5.0,0.0,0.0,0.0,7.004410374890306,8.863138032492015,0.0,0.0,1.791759469228055,0,,,
pool1kl7qlqtzxamrj8qwutn6ww0ksw3m7chwuewztqr6uu6yz0nuqtn,pool1kl7qlqtzxamrj8qwutn6ww0ksw3m7chwuewztqr6uu6yz0nuqtn,614,5.0,5.0,0.0,0.0,0.0,7.004410374890306,8.863138032492015,0.0,0.0,1.791759469228055,1,0.0,8.863138032492015,1.791759469228055
pool1kl7qlqtzxamrj8qwutn6ww0ksw3m7chwuewztqr6uu6yz0nuqtn,pool1kl7qlqtzxamrj8qwutn6ww0ksw3m7chwuewztqr6uu6yz0nuqtn,615,5.0,5.0,0.0,0.0,0.0,7.004410374890306,8.863138032492015,0.0,0.0,1.791759469228055,1,0.0,8.863138032492015,1.791759469228055
pool1x0pr0y3hzlju5gxera9zt8fnxgzmqa4dqhm0wwu8ympxz37dwqw,Gaucho Quest,609,5.0,5.0,0.0,0.0,0.0,5.303304908059076,8.850168242148118,0.0,0.0,1.791759469228055,0,,,
pool1x0pr0y3hzlju5gxera9zt8fnxgzmqa4dqhm0wwu8ympxz37dwqw,Gaucho Quest,610,5.0,5.0,0.0,0.0,0.0,5.303304908059076,8.850168242148118,0.0,0.0,1.791759469228055,1,0.0,8.850168242148118,1.791759469228055
pool1x0pr0y3hzlju5gxera9zt8fnxgzmqa4dqhm0wwu8ympxz37dwqw,Gaucho Quest,613,5.0,5.0,0.0,0.0,0.0,5.303304908059076,8.850168242148118,0.0,0.0,1.791759469228055,0,,,
pool1x0pr0y3hzlju5gxera9zt8fnxgzmqa4dqhm0wwu8ympxz37dwqw,Gaucho Quest,614,5.0,5.0,0.0,0.0,0.0,5.303304908059076,8.850168242148118,0.0,0.0,1.791759469228055,1,0.0,8.850168242148118,1.791759469228055
pool1x0pr0y3hzlju5gxera9zt8fnxgzmqa4dqhm0wwu8ympxz37dwqw,Gaucho Quest,615,5.0,5.0,0.0,0.0,0.0,5.303304908059076,8.850168242148118,0.0,0.0,1.791759469228055,1,0.0,8.850168242148118,1.791759469228055
pool1trxkcm5vnaj07htsmlfgjpwxmljy70ucs8z2n2qy8mvgxr73qlv,pool1trxkcm5vnaj07htsmlfgjpwxmljy70ucs8z2n2qy8mvgxr73qlv,609,3.0,3.0,0.0,0.0,0.0,8.445998757768784,8.847999494479838,0.0,0.0,1.3862943611198906,0,,,
pool1trxkcm5vnaj07htsmlfgjpwxmljy70ucs8z2n2qy8mvgxr73qlv,pool1trxkcm5vnaj07htsmlfgjpwxmljy70ucs8z2n2qy8mvgxr73qlv,610,3.0,3.0,0.0,0.0,0.0,8.445998757768784,8.847999494479838,0.0,0.0,1.3862943611198906,1,0.0,8.847999494479838,1.3862943611198906
pool1trxkcm5vnaj07htsmlfgjpwxmljy70ucs8z2n2qy8mvgxr73qlv,pool1trxkcm5vnaj07htsmlfgjpwxmljy70ucs8z2n2qy8mvgxr73qlv,613,3.0,3.0,0.0,0.0,0.0,8.445998757768784,8.847999494479838,0.0,0.0,1.3862943611198906,0,,,
pool1trxkcm5vnaj07htsmlfgjpwxmljy70ucs8z2n2qy8mvgxr73qlv,pool1trxkcm5vnaj07htsmlfgjpwxmljy70ucs8z2n2qy8mvgxr73qlv,614,3.0,3.0,0.0,0.0,0.0,8.445998757768784,8.847999494479838,0.0,0.0,1.3862943611198906,1,0.0,8.847999494479838,1.3862943611198906
pool1trxkcm5vnaj07htsmlfgjpwxmljy70ucs8z2n2qy8mvgxr73qlv,pool1trxkcm5vnaj07htsmlfgjpwxmljy70ucs8z2n2qy8mvgxr73qlv,615,3.0,3.0,0.0,0.0,0.0,8.445998757768784,8.847999494479838,0.0,0.0,1.3862943611198906,1,0.0,8.847999494479838,1.3862943611198906
pool1lum6jezln4dtxsvjgagnd06uavwps9ntks9rk93h7spzkgyzu9w,Lottery Pool,609,6.0,6.0,0.0,0.0,0.0,8.79604490429831,8.845994010816916,0.0,0.0,1.9459101490553132,0,,,
pool1lum6jezln4dtxsvjgagnd06uavwps9ntks9rk93h7spzkgyzu9w,Lottery Pool,610,6.0,6.0,0.0,0.0,0.0,8.79604490429831,8.845994010816916,0.0,0.0,1.9459101490553132,1,0.0,8.845994010816916,1.9459101490553132
pool1lum6jezln4dtxsvjgagnd06uavwps9ntks9rk93h7spzkgyzu9w,Lottery Pool,613,6.0,6.0,0.0,0.0,0.0,8.79604490429831,8.845994010816916,0.0,0.0,1.9459101490553132,0,,,
pool1lum6jezln4dtxsvjgagnd06uavwps9ntks9rk93h7spzkgyzu9w,Lottery Pool,614,6.0,6.0,0.0,0.0,0.0,8.79604490429831,8.845994010816916,0.0,0.0,1.9459101490553132,1,0.0,8.845994010816916,1.9459101490553132
pool1lum6jezln4dtxsvjgagnd06uavwps9ntks9rk93h7spzkgyzu9w,Lottery Pool,615,6.0,6.0,0.0,0.0,0.0,8.79604490429831,8.845994010816916,0.0,0.0,1.9459101490553132,1,0.0,8.845994010816916,1.9459101490553132
pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,609,3.0,3.0,0.0,0.0,0.0,0.0,8.843786870791352,0.0,0.0,1.3862943611198906,0,,,
pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,610,3.0,3.0,0.0,0.0,0.0,0.0,8.843786870791352,0.0,0.0,1.3862943611198906,1,0.0,8.843786870791352,1.3862943611198906
pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,613,3.0,3.0,0.0,0.0,0.0,0.0,8.843786870791352,0.0,0.0,1.3862943611198906,0,,,
pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,614,3.0,3.0,0.0,0.0,0.0,0.0,8.843786870791352,0.0,0.0,1.3862943611198906,1,0.0,8.843786870791352,1.3862943611198906
pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,pool168235cjpsrvwnvddmhc7dmtcqr7c40j2mlrph3qvuxk3jqls0wy,615,3.0,3.0,0.0,0.0,0.0,0.0,8.843786870791352,0.0,0.0,1.3862943611198906,1,0.0,8.843786870791352,1.3862943611198906
pool1lgzryt60tckrjspn7z0gxup6ms6srd2xmtl9y7wvt5fsxnd2qxh,pool1lgzryt60tckrjspn7z0gxup6ms6srd2xmtl9y7wvt5fsxnd2qxh,609,102.0,102.0,0.0,0.0,0.0,2.3978952727983707,8.843783723419449,0.0,0.0,4.634728988229636,0,,,
pool1lgzryt60tckrjspn7z0gxup6ms6srd2xmtl9y7wvt5fsxnd2qxh,pool1lgzryt60tckrjspn7z0gxup6ms6srd2xmtl9y7wvt5fsxnd2qxh,610,102.0,102.0,0.0,0.0,0.0,2.3978952727983707,8.843783723419449,0.0,0.0,4.634728988229636,1,0.0,8.843783723419449,4.634728988229636
